# E(eV) abs(cm^-1) abs**2
5.277994653179977291e+00 1.025631626522304374e+06 1.051920233322787598e+12
5.291600347108463609e+00 1.027610474979838473e+06 1.055983288288289185e+12
5.305206041036949927e+00 1.030818718259182293e+06 1.062587229913503418e+12
5.318811734965436244e+00 1.033892263836074970e+06 1.068933213220084106e+12
5.332417428893921674e+00 1.036986674761503236e+06 1.075341363632919678e+12
5.346023122822407991e+00 1.039977887179978541e+06 1.081554005823332153e+12
5.359628816750894309e+00 1.041635372941544978e+06 1.085004250163071533e+12
5.373234510679380627e+00 1.042513169969837065e+06 1.086833709560558350e+12
5.386840204607866944e+00 1.043410880646050093e+06 1.088706265850565796e+12
5.400445898536353262e+00 1.044301302466259454e+06 1.090565210332725952e+12
5.414051592464839580e+00 1.045345960981140845e+06 1.092748178139584839e+12
5.427657286393325897e+00 1.047590282390677952e+06 1.097445399759380371e+12
5.441262980321812215e+00 1.049091750539695378e+06 1.100593501050442383e+12
5.454868674250298533e+00 1.048359599058480118e+06 1.099057848938057129e+12
5.468474368178784850e+00 1.044950857760884799e+06 1.091922295135208862e+12
5.482080062107271168e+00 1.040056178706696373e+06 1.081716854865975586e+12
5.495685756035757485e+00 1.036981343149842578e+06 1.075330306040851562e+12
5.509291449964243803e+00 1.036370720465235761e+06 1.074064270237631836e+12
5.522897143892730121e+00 1.037185591970396461e+06 1.075753952190981689e+12
5.536502837821216438e+00 1.037919059060130152e+06 1.077275973160265991e+12
5.550108531749702756e+00 1.040944405476043117e+06 1.083565255291872925e+12
5.563714225678189074e+00 1.043368290900965920e+06 1.088617390457602661e+12
5.577319919606675391e+00 1.042736319514630479e+06 1.087299032034917603e+12
5.590925613535161709e+00 1.040548620805699844e+06 1.082741432260644165e+12
5.604531307463648027e+00 1.038273357393103070e+06 1.078011564672346313e+12
5.618137001392134344e+00 1.037170951581069967e+06 1.075723582803582153e+12
5.631742695320620662e+00 1.036701528899090132e+06 1.074750060021711060e+12
5.645348389249106980e+00 1.037337339942568098e+06 1.076068756839123047e+12
5.658954083177593297e+00 1.038015315757525153e+06 1.077475795747194702e+12
5.672559777106079615e+00 1.037844291282574064e+06 1.077120772947828491e+12
5.686165471034565932e+00 1.036954019359782222e+06 1.075273638266407593e+12
5.699771164963052250e+00 1.036726624462093110e+06 1.074802093868565796e+12
5.713376858891538568e+00 1.036353059731653077e+06 1.074027664415159302e+12
5.726982552820024885e+00 1.035304732752658892e+06 1.071855889660054443e+12
5.740588246748511203e+00 1.035005089133350528e+06 1.071235534531934814e+12
5.754193940676997521e+00 1.033843071982920635e+06 1.068831497487082397e+12
5.767799634605483838e+00 1.031860782639792422e+06 1.064736674750004883e+12
5.781405328533970156e+00 1.031530195480895229e+06 1.064054544188853882e+12
5.795011022462456474e+00 1.030688884333503083e+06 1.062319576288641357e+12
5.808616716390942791e+00 1.028633112008957542e+06 1.058086079121232544e+12
5.822222410319429109e+00 1.025015127128826804e+06 1.050656010842924927e+12
5.835828104247915427e+00 1.020174260999496328e+06 1.040755522805868408e+12
5.849433798176401744e+00 1.016875728541075718e+06 1.034036247295943481e+12
5.863039492104888062e+00 1.014969397378392634e+06 1.030162877614657471e+12
5.876645186033374380e+00 1.014725255971497158e+06 1.029667345106420410e+12
5.890250879961860697e+00 1.015206973687031539e+06 1.030645199422781128e+12
5.903856573890347015e+00 1.014874358902778127e+06 1.029969964358324951e+12
5.917462267818833332e+00 1.014552812494893675e+06 1.029317409341298828e+12
5.931067961747319650e+00 1.014343387957034749e+06 1.028892508692155518e+12
5.944673655675805968e+00 1.012900337529701297e+06 1.025967093767782837e+12
5.958279349604292285e+00 1.011639000306959264e+06 1.023413466942063965e+12
5.971885043532778603e+00 1.010625220005514799e+06 1.021363335311195190e+12
5.985490737461264921e+00 1.007186587069967412e+06 1.014424821173649048e+12
5.999096431389751238e+00 1.003097488834619406e+06 1.006204572106319458e+12
6.012702125318237556e+00 1.000388830404857406e+06 1.000777811998798584e+12
6.026307819246723874e+00 9.978515210567759350e+05 9.957076580753212891e+11
6.039913513175210191e+00 9.955575296668709489e+05 9.911347948764025879e+11
6.053519207103696509e+00 9.926987762063852279e+05 9.854508602816549072e+11
6.067124901032182827e+00 9.883896132706843782e+05 9.769140276213730469e+11
6.080730594960669144e+00 9.837548551722960547e+05 9.677736150750651855e+11
6.094336288889155462e+00 9.796262368121136678e+05 9.596675638506634521e+11
6.107941982817641779e+00 9.767597668653065339e+05 9.540596421667679443e+11
6.121547676746128097e+00 9.748518745902400697e+05 9.503361773921051025e+11
6.135153370674614415e+00 9.721853223953719717e+05 9.451443010809932861e+11
6.148759064603100732e+00 9.685418778474401915e+05 9.380733691442457275e+11
6.162364758531587050e+00 9.645614129008088494e+05 9.303787192572047119e+11
6.175970452460072480e+00 9.600621891364677576e+05 9.217194070095068359e+11
6.189576146388558797e+00 9.560849706259384984e+05 9.140984710568016357e+11
6.203181840317045115e+00 9.528990260841632262e+05 9.080165539121467285e+11
6.216787534245531432e+00 9.474964226692705415e+05 8.977494709710649414e+11
6.230393228174017750e+00 9.403202748355808435e+05 8.842022192668623047e+11
6.243998922102504068e+00 9.341714589489417849e+05 8.726763147147944336e+11
6.257604616030990385e+00 9.299757836920261616e+05 8.648549582535982666e+11
6.271210309959476703e+00 9.267369480949173449e+05 8.588413709642814941e+11
6.284816003887963021e+00 9.222690757918368327e+05 8.505802481619288330e+11
6.298421697816449338e+00 9.172499743364138994e+05 8.413475154201519775e+11
6.312027391744935656e+00 9.125914910137979314e+05 8.328232294707868652e+11
6.325633085673421974e+00 9.105356364681154955e+05 8.290751452783961182e+11
6.339238779601908291e+00 9.104850508683008375e+05 8.289830278546523438e+11
6.352844473530394609e+00 9.099881993736353470e+05 8.280785229992711182e+11
6.366450167458880038e+00 9.084183167727640830e+05 8.252238382482619629e+11
6.380055861387366356e+00 9.054841564231428783e+05 8.199015575333306885e+11
6.393661555315852674e+00 9.005999288051365875e+05 8.110802317638171387e+11
6.407267249244338991e+00 8.946772819428379880e+05 8.004474388246243896e+11
6.420872943172825309e+00 8.893292202155573759e+05 7.909064619292113037e+11
6.434478637101311627e+00 8.849305532777722692e+05 7.831020841245041504e+11
6.448084331029797944e+00 8.811556734679928049e+05 7.764353208848319092e+11
6.461690024958284262e+00 8.753457877494284185e+05 7.662302481306673584e+11
6.475295718886770580e+00 8.684509865889893845e+05 7.542071161073890381e+11
6.488901412815256897e+00 8.627442852427295875e+05 7.443277017189884033e+11
6.502507106743743215e+00 8.575240789901791140e+05 7.353475460479549561e+11
6.516112800672229532e+00 8.520643170137932757e+05 7.260136003281820068e+11
6.529718494600715850e+00 8.459194653046375606e+05 7.155797417812839355e+11
6.543324188529202168e+00 8.403571245208430337e+05 7.062000967329396973e+11
6.556929882457688485e+00 8.361745982567421161e+05 6.991879587698240967e+11
6.570535576386174803e+00 8.323000300856989343e+05 6.927233400806553955e+11
6.584141270314661121e+00 8.287231242610906484e+05 6.867820166850631104e+11
6.597746964243147438e+00 8.257062534753722139e+05 6.817908170283355713e+11
6.611352658171633756e+00 8.212494753685448086e+05 6.744507007931101074e+11
6.624958352100120074e+00 8.151732873814669438e+05 6.645074884603077393e+11
6.638564046028606391e+00 8.104234056846499443e+05 6.567860964815067139e+11
6.652169739957092709e+00 8.064920887407675618e+05 6.504294892014460449e+11
6.665775433885579027e+00 8.015978699950223090e+05 6.425591451805566406e+11
6.679381127814065344e+00 7.958146477468297817e+05 6.333209535684107666e+11
6.692986821742551662e+00 7.885801104080071673e+05 6.218585905311047363e+11
6.706592515671037980e+00 7.815040676354818279e+05 6.107486077308037109e+11
6.720198209599524297e+00 7.752223179246521322e+05 6.009696422084704590e+11
6.733803903528010615e+00 7.689367592734794598e+05 5.912637397620008545e+11
6.747409597456496932e+00 7.630000212696967646e+05 5.821690324575577393e+11
6.761015291384983250e+00 7.567699284026745008e+05 5.727007245345891113e+11
6.774620985313469568e+00 7.512890744055471150e+05 5.644352733211436768e+11
6.788226679241955885e+00 7.472155187378276605e+05 5.583310314426408691e+11
6.801832373170442203e+00 7.428748531719945604e+05 5.518630474753125000e+11
6.815438067098928521e+00 7.380127976399866166e+05 5.446628894803998413e+11
6.829043761027414838e+00 7.339182733182262164e+05 5.386360319104066162e+11
6.842649454955901156e+00 7.298628503331686370e+05 5.326997802964573364e+11
6.856255148884387474e+00 7.240564489430299727e+05 5.242577412559905396e+11
6.869860842812873791e+00 7.172209341144165955e+05 5.144058683319562988e+11
6.883466536741360109e+00 7.114431522902009310e+05 5.061513589406180420e+11
6.897072230669846427e+00 7.048962666414001724e+05 4.968787467249839478e+11
6.910677924598332744e+00 6.967196767068695044e+05 4.854183079105247803e+11
6.924283618526819062e+00 6.886337511771561112e+05 4.742164432603213501e+11
6.937889312455305380e+00 6.813905723548764363e+05 4.642931120941060791e+11
6.951495006383791697e+00 6.761744527695237193e+05 4.572118905781648560e+11
6.965100700312278015e+00 6.721941623227952514e+05 4.518449918608444214e+11
6.978706394240764332e+00 6.690827111254403135e+05 4.476716743269694214e+11
6.992312088169250650e+00 6.681131082464870997e+05 4.463751254107821655e+11
7.005917782097736968e+00 6.673966860854147235e+05 4.454183365977935791e+11
7.019523476026223285e+00 6.645560693160735536e+05 4.416347692648299561e+11
7.033129169954709603e+00 6.621516161678617354e+05 4.384447627937113037e+11
7.046734863883195921e+00 6.624308309300937690e+05 4.388146057667344971e+11
7.060340557811682238e+00 6.635861132483151741e+05 4.403465296960057983e+11
7.073946251740168556e+00 6.640597844935114263e+05 4.409753973815688477e+11
7.087551945668654874e+00 6.640411424778160872e+05 4.409506389032432251e+11
7.101157639597141191e+00 6.638754816425114404e+05 4.407306551260765381e+11
7.114763333525627509e+00 6.627166802643864648e+05 4.391933983006490479e+11
7.128369027454113827e+00 6.611789051888319664e+05 4.371575446667024536e+11
7.141974721382600144e+00 6.621204514653201913e+05 4.384034922486394043e+11
7.155580415311086462e+00 6.637991101391186239e+05 4.406292586214857178e+11
7.169186109239572779e+00 6.635630997461031657e+05 4.403159873446568604e+11
7.182791803168059097e+00 6.632263638259654399e+05 4.398692096738118896e+11
7.196397497096545415e+00 6.638101409130432876e+05 4.406439031789943848e+11
7.210003191025031732e+00 6.656954513105886290e+05 4.431504338956082764e+11
7.223608884953518050e+00 6.693513068665865576e+05 4.480311720040073242e+11
7.237214578882004368e+00 6.741456804247495020e+05 4.544723984353485107e+11
7.250820272810490685e+00 6.795647850553541211e+05 4.618082970873296509e+11
7.264425966738977003e+00 6.857179408253228758e+05 4.702090943697210083e+11
7.278031660667463321e+00 6.919956633207802661e+05 4.788579980547666626e+11
7.291637354595949638e+00 6.971806220761924051e+05 4.860608197985466309e+11
7.305243048524435956e+00 7.025316566898882156e+05 4.935507286514389648e+11
7.318848742452922274e+00 7.083935402470749104e+05 5.018214078637841187e+11
7.332454436381408591e+00 7.138132917923324276e+05 5.095294155394055176e+11
7.346060130309894909e+00 7.189138470672564581e+05 5.168371195050426025e+11
7.359665824238381227e+00 7.226155407480422873e+05 5.221732197305855713e+11
7.373271518166867544e+00 7.248741442161389859e+05 5.254425249530798340e+11
7.386877212095353862e+00 7.268263544929949567e+05 5.282765495855767822e+11
7.400482906023840179e+00 7.312217250448636478e+05 5.346852111775861816e+11
7.414088599952326497e+00 7.381883754229695769e+05 5.449220776096030884e+11
7.427694293880812815e+00 7.449696686019389890e+05 5.549798071368828125e+11
7.441299987809299132e+00 7.506612735188993393e+05 5.634923475610157471e+11
7.454905681737783674e+00 7.564938545673695626e+05 5.722829519981965332e+11
7.468511375666269991e+00 7.638132694365447387e+05 5.834107105673437500e+11
7.482117069594756309e+00 7.718384685112510342e+05 5.957346214737934570e+11
7.495722763523242627e+00 7.807314805261272704e+05 6.095416446845186768e+11
7.509328457451728944e+00 7.898156624233090552e+05 6.238087806091705322e+11
7.522934151380215262e+00 7.983091261047619628e+05 6.372974608221486816e+11
7.536539845308701580e+00 8.071137656491419766e+05 6.514326307003381348e+11
7.550145539237187897e+00 8.177028907161796233e+05 6.686380174855964355e+11
7.563751233165674215e+00 8.275747663593643811e+05 6.848799939147565918e+11
7.577356927094160532e+00 8.358440357147395844e+05 6.986352520399028320e+11
7.590962621022646850e+00 8.409083678737001028e+05 7.071268831600101318e+11
7.604568314951133168e+00 8.426869685392447282e+05 7.101213269458620605e+11
7.618174008879619485e+00 8.450812453460645629e+05 7.141623112356553955e+11
7.631779702808105803e+00 8.486531225038919365e+05 7.202121223356058350e+11
7.645385396736592121e+00 8.522695960500752553e+05 7.263634643513583984e+11
7.658991090665078438e+00 8.558794165561614791e+05 7.325295756845153809e+11
7.672596784593564756e+00 8.623540030017894460e+05 7.436544264932103271e+11
7.686202478522051074e+00 8.702102604918598663e+05 7.572658974653105469e+11
7.699808172450537391e+00 8.775628830732521601e+05 7.701166137478385010e+11
7.713413866379023709e+00 8.835852847984114196e+05 7.807229555122897949e+11
7.727019560307510027e+00 8.871639521791100269e+05 7.870598780460582275e+11
7.740625254235996344e+00 8.920055571049884893e+05 7.956739139061809082e+11
7.754230948164482662e+00 8.953088801857333165e+05 8.015779909394317627e+11
7.767836642092968980e+00 8.956952202026400482e+05 8.022699274938558350e+11
7.781442336021455297e+00 8.959708053220815491e+05 8.027636839894993896e+11
7.795048029949940727e+00 8.959871750786154298e+05 8.027930179053574219e+11
7.808653723878427044e+00 8.949678426432954147e+05 8.009674393655943604e+11
7.822259417806913362e+00 8.966045793477087282e+05 8.038997717072817383e+11
7.835865111735399680e+00 8.987647721184954280e+05 8.077781156012110596e+11
7.849470805663885997e+00 8.978874026524019428e+05 8.062017878418765869e+11
7.863076499592372315e+00 8.993850760578899644e+05 8.088935150356564941e+11
7.876682193520858632e+00 9.012924223581789993e+05 8.123280306002741699e+11
7.890287887449344950e+00 9.022685254225827521e+05 8.140884919682418213e+11
7.903893581377831268e+00 9.062513742792559788e+05 8.212915533830401611e+11
7.917499275306317585e+00 9.106054604905277956e+05 8.292023046751661377e+11
7.931104969234803903e+00 9.131772450816691853e+05 8.338926809349468994e+11
7.944710663163290221e+00 9.181375015765932621e+05 8.429764718013088379e+11
7.958316357091776538e+00 9.259506980503357481e+05 8.573846952199040527e+11
7.971922051020262856e+00 9.358204601310890866e+05 8.757599335999632568e+11
7.985527744948749174e+00 9.457586514809228247e+05 8.944594268510136719e+11
7.999133438877235491e+00 9.522169082852856955e+05 9.067170404243881836e+11
8.012739132805721809e+00 9.580093835204371717e+05 9.177819789132081299e+11
8.026344826734208127e+00 9.661808936516500544e+05 9.335055192575010986e+11
8.039950520662694444e+00 9.734388875754709588e+05 9.475832678441704102e+11
8.053556214591180762e+00 9.782515213623024756e+05 9.569760390476593018e+11
8.067161908519667080e+00 9.833396442485813750e+05 9.669568559509266357e+11
8.080767602448153397e+00 9.858266909678684315e+05 9.718542646246571045e+11
8.094373296376639715e+00 9.870341503412824823e+05 9.742364139399373779e+11
8.107978990305126032e+00 9.889408202655189671e+05 9.780039459874375000e+11
8.121584684233612350e+00 9.897508608679691097e+05 9.796067665888859863e+11
8.135190378162098668e+00 9.905136120049442397e+05 9.811172155670811768e+11
8.148796072090584985e+00 9.919854663587770192e+05 9.840351654670402832e+11
8.162401766019071303e+00 9.935788566293105250e+05 9.871989443408079834e+11
8.176007459947557621e+00 9.943350322010155069e+05 9.887021562621945801e+11
8.189613153876043938e+00 9.955865649517184356e+05 9.911926083123623047e+11
8.203218847804530256e+00 9.977381559301823145e+05 9.954814277989608154e+11
8.216824541733016574e+00 9.998134784141085111e+05 9.996269916185190430e+11
8.230430235661502891e+00 1.001135837509457720e+06 1.002272965145763306e+12
8.244035929589989209e+00 1.002713235234807595e+06 1.005433832115054565e+12
8.257641623518475527e+00 1.005340605466517387e+06 1.010709732999783813e+12
8.271247317446961844e+00 1.006468179918045644e+06 1.012978197187543457e+12
8.284853011375448162e+00 1.009678928020166350e+06 1.019451537687952271e+12
8.298458705303934480e+00 1.013452322271822253e+06 1.027085609518149414e+12
8.312064399232420797e+00 1.013507413060855237e+06 1.027197276329307007e+12
8.325670093160907115e+00 1.013244783127561561e+06 1.026664990535219238e+12
8.339275787089393432e+00 1.012564965963185183e+06 1.025287810296026367e+12
8.352881481017879750e+00 1.013759053879649611e+06 1.027707419322962280e+12
8.366487174946366068e+00 1.017673472953316523e+06 1.035659297552864624e+12
8.380092868874852385e+00 1.020624550806491869e+06 1.041674473708953247e+12
8.393698562803338703e+00 1.020484643400746398e+06 1.041388907416748535e+12
8.407304256731825021e+00 1.020770482370826183e+06 1.041972377679569214e+12
8.420909950660311338e+00 1.022349599825441837e+06 1.045198704263241089e+12
8.434515644588797656e+00 1.023368255423509749e+06 1.047282586208557861e+12
8.448121338517283974e+00 1.026139632336265175e+06 1.052962545051205444e+12
8.461727032445770291e+00 1.031677916768344934e+06 1.064359323947472046e+12
8.475332726374256609e+00 1.036399026127379737e+06 1.074122941357781128e+12
8.488938420302742927e+00 1.040466976420554332e+06 1.082571529021730347e+12
8.502544114231229244e+00 1.045686344624146703e+06 1.093459931333409668e+12
8.516149808159715562e+00 1.049326836665743496e+06 1.101086810146936035e+12
8.529755502088201879e+00 1.049422781591121806e+06 1.101288174522447266e+12
8.543361196016688197e+00 1.047815023096079123e+06 1.097916322625836792e+12
8.556966889945174515e+00 1.045949816124738310e+06 1.094011017851373901e+12
8.570572583873660832e+00 1.044834314632937661e+06 1.091678745034480591e+12
8.584178277802147150e+00 1.043603570247919066e+06 1.089108411834203369e+12
8.597783971730633468e+00 1.043187238398361951e+06 1.088239614357200806e+12
8.611389665659119785e+00 1.046603877218443551e+06 1.095379675808678833e+12
8.624995359587606103e+00 1.053091489973214222e+06 1.109001686254004395e+12
8.638601053516092421e+00 1.062722814660127973e+06 1.129379780799144775e+12
8.652206747444578738e+00 1.071228101450933143e+06 1.147529645338170654e+12
8.665812441373065056e+00 1.073132664749519899e+06 1.151613716152405518e+12
8.679418135301551374e+00 1.074030901678340044e+06 1.153542377759988037e+12
8.693023829230037691e+00 1.076392850642030127e+06 1.158621568913275879e+12
8.706629523158524009e+00 1.076938918475099839e+06 1.159797434126317627e+12
8.720235217087010327e+00 1.077562831602594582e+06 1.161141656051401611e+12
8.733840911015496644e+00 1.077883272571217036e+06 1.161832349288836670e+12
8.747446604943982962e+00 1.076336670046159299e+06 1.158500627286054688e+12
8.761052298872469279e+00 1.075655321535801981e+06 1.157034370748289551e+12
8.774657992800955597e+00 1.077559707444972359e+06 1.161134923108894531e+12
8.788263686729441915e+00 1.079853875903193373e+06 1.166084393303149414e+12
8.801869380657928232e+00 1.081406781296183821e+06 1.169440626633372314e+12
8.815475074586414550e+00 1.083577274299388053e+06 1.174139709378091309e+12
8.829080768514900868e+00 1.084958526404436911e+06 1.177135004017687256e+12
8.842686462443387185e+00 1.084640804832208203e+06 1.176445675507060303e+12
8.856292156371873503e+00 1.085268347401184263e+06 1.177807385870897461e+12
8.869897850300359821e+00 1.087096802119217115e+06 1.181779457177828369e+12
8.883503544228846138e+00 1.089692041403759271e+06 1.187428745098692139e+12
8.897109238157332456e+00 1.091929656715100631e+06 1.192310375213957520e+12
8.910714932085818774e+00 1.092326557597411331e+06 1.193177308432610840e+12
8.924320626014305091e+00 1.093629579448981909e+06 1.196025657045757080e+12
8.937926319942791409e+00 1.096467373019451741e+06 1.202240700096177490e+12
8.951532013871277726e+00 1.100245402762362035e+06 1.210539946299712158e+12
8.965137707799764044e+00 1.104844100466756383e+06 1.220680486336196045e+12
8.978743401728250362e+00 1.110890919310070807e+06 1.234078634605574219e+12
8.992349095656736679e+00 1.118093204407655168e+06 1.250132413742578613e+12
9.005954789585222997e+00 1.120442735400276724e+06 1.255391923311254639e+12
9.019560483513709315e+00 1.117640629588157171e+06 1.249120576906212402e+12
9.033166177442195632e+00 1.115023499687771080e+06 1.243277404855964844e+12
9.046771871370681950e+00 1.112977967559615849e+06 1.238719956273133301e+12
9.060377565299168268e+00 1.111768855846911436e+06 1.236029988831150635e+12
9.073983259227654585e+00 1.112389199217138113e+06 1.237409730534945801e+12
9.087588953156140903e+00 1.113290646724714199e+06 1.239416064084732422e+12
9.101194647084627221e+00 1.117506022734616883e+06 1.248819710848142090e+12
9.114800341013113538e+00 1.123433503429498989e+06 1.262102836627878174e+12
9.128406034941599856e+00 1.126852795644592494e+06 1.269797223052033691e+12
9.142011728870086174e+00 1.130277201825801982e+06 1.277526552967164795e+12
9.155617422798570715e+00 1.133972648076959187e+06 1.285893966586671143e+12
9.169223116727057032e+00 1.137535877156465314e+06 1.293987871818128906e+12
9.182828810655543350e+00 1.137529653128571576e+06 1.293973711746808350e+12
9.196434504584029668e+00 1.137591043654535664e+06 1.294113382603015625e+12
9.210040198512515985e+00 1.140532384140092880e+06 1.300814119272284424e+12
9.223645892441002303e+00 1.142339544663516805e+06 1.304939635302051025e+12
9.237251586369488621e+00 1.144923597236017929e+06 1.310850043507863281e+12
9.250857280297974938e+00 1.148803183019395452e+06 1.319748753315494629e+12
9.264462974226461256e+00 1.151239831475882325e+06 1.325353149576617920e+12
9.278068668154947574e+00 1.153326745261939010e+06 1.330162581336497559e+12
9.291674362083433891e+00 1.158689217782213585e+06 1.342560703404758057e+12
9.305280056011920209e+00 1.166077802240996622e+06 1.359737440879192871e+12
9.318885749940406527e+00 1.173296394726676866e+06 1.376624429878617920e+12
9.332491443868892844e+00 1.180274894185408251e+06 1.393048825844376709e+12
9.346097137797379162e+00 1.186554312381450552e+06 1.407911136231016846e+12
9.359702831725865479e+00 1.191691934023427079e+06 1.420129665616496094e+12
9.373308525654351797e+00 1.196464281430922681e+06 1.431526776740014160e+12
9.386914219582838115e+00 1.201174012278024340e+06 1.442819007772087402e+12
9.400519913511324432e+00 1.204806182801138842e+06 1.451557938115851074e+12
9.414125607439810750e+00 1.207822171361880843e+06 1.458834397633328613e+12
9.427731301368297068e+00 1.212836713806896005e+06 1.470972894357910645e+12
9.441336995296783385e+00 1.219428465806943597e+06 1.487005783220276123e+12
9.454942689225269703e+00 1.225298709825400496e+06 1.501356928299791016e+12
9.468548383153756021e+00 1.230843968715257011e+06 1.514976875322724609e+12
9.482154077082242338e+00 1.236492519607249182e+06 1.528913751044683594e+12
9.495759771010728656e+00 1.242716415823381860e+06 1.544344090156912598e+12
9.509365464939214974e+00 1.248136547543751542e+06 1.557844841314435547e+12
9.522971158867701291e+00 1.251923862763197627e+06 1.567313358155925781e+12
9.536576852796187609e+00 1.256169204454449937e+06 1.577961070219725586e+12
9.550182546724673927e+00 1.260316932848660974e+06 1.588398771225056152e+12
9.563788240653160244e+00 1.264626827056187904e+06 1.599281011710201416e+12
9.577393934581646562e+00 1.269071001237975433e+06 1.610541206183157471e+12
9.590999628510132879e+00 1.271871977172392886e+06 1.617658326316411865e+12
9.604605322438619197e+00 1.274441580792674329e+06 1.624201342853330566e+12
9.618211016367105515e+00 1.276866979235046078e+06 1.630389282660831543e+12
9.631816710295591832e+00 1.277046333715001820e+06 1.630847338454927734e+12
9.645422404224078150e+00 1.277162262935189996e+06 1.631143445865735352e+12
9.659028098152564468e+00 1.278853407720122254e+06 1.635466038437369141e+12
9.672633792081050785e+00 1.282988701345419511e+06 1.646060007780006104e+12
9.686239486009537103e+00 1.289210135241019540e+06 1.662062772808167969e+12
9.699845179938023421e+00 1.295687311288542114e+06 1.678805608634131348e+12
9.713450873866509738e+00 1.302817181990188779e+06 1.697332609688856689e+12
9.727056567794996056e+00 1.308457256516878027e+06 1.712060392131675049e+12
9.740662261723482374e+00 1.312316240452464903e+06 1.722173914955291748e+12
9.754267955651968691e+00 1.315552654912612401e+06 1.730678787847623047e+12
9.767873649580455009e+00 1.317658480356741697e+06 1.736223870856037842e+12
9.781479343508941326e+00 1.319543506717609474e+06 1.741195066120605957e+12
9.795085037437427644e+00 1.319251364668798866e+06 1.740424163180488037e+12
9.808690731365913962e+00 1.318140353536811657e+06 1.737493991622150879e+12
9.822296425294400279e+00 1.319757866646224633e+06 1.741760826574593994e+12
9.835902119222886597e+00 1.323677059348042123e+06 1.752120957444280273e+12
9.849507813151372915e+00 1.327728649485618807e+06 1.762863366664905273e+12
9.863113507079859232e+00 1.331549444725351408e+06 1.773023923748391602e+12
9.876719201008345550e+00 1.336260031232780777e+06 1.785590871070232178e+12
9.890324894936831868e+00 1.341451065003145719e+06 1.799490959798073975e+12
9.903930588865318185e+00 1.346059609977521002e+06 1.811876473612835938e+12
9.917536282793804503e+00 1.349776629035743885e+06 1.821896948291096191e+12
9.931141976722289044e+00 1.353858527027584612e+06 1.832932911205301025e+12
9.944747670650775362e+00 1.358512690413658042e+06 1.845556730014955566e+12
9.958353364579261680e+00 1.363280970227251295e+06 1.858535003783755615e+12
9.971959058507747997e+00 1.367879465711095836e+06 1.871094232714072998e+12
9.985564752436234315e+00 1.371208318659436656e+06 1.880212253160839111e+12
9.999170446364720632e+00 1.373999035496460274e+06 1.887873349545203125e+12
1.001277614029320695e+01 1.376739858539582696e+06 1.895412638091590088e+12
1.002638183422169327e+01 1.378350713051636005e+06 1.899850688169953369e+12
1.003998752815017959e+01 1.379841990875332616e+06 1.903963919782801514e+12
1.005359322207866590e+01 1.382147020074425032e+06 1.910330385100613037e+12
1.006719891600715222e+01 1.386106866482668323e+06 1.921292245310401611e+12
1.008080460993563854e+01 1.389471684273793362e+06 1.930631561398652100e+12
1.009441030386412486e+01 1.389580486071924912e+06 1.930933927271887207e+12
1.010801599779261117e+01 1.389276393134108279e+06 1.930088896519717285e+12
1.012162169172109749e+01 1.389836044988039415e+06 1.931644231947995605e+12
1.013522738564958381e+01 1.390062725824248279e+06 1.932274381725939209e+12
1.014883307957807013e+01 1.391586318421575706e+06 1.936512481618114990e+12
1.016243877350655644e+01 1.394267558269042755e+06 1.943982024041518555e+12
1.017604446743504276e+01 1.397225451582940528e+06 1.952238962551152100e+12
1.018965016136352908e+01 1.401062765230241697e+06 1.962976872114611328e+12
1.020325585529201540e+01 1.405805017349944217e+06 1.976287746806276855e+12
1.021686154922050171e+01 1.411394267231057864e+06 1.992033777572694824e+12
1.023046724314898803e+01 1.415844422905259999e+06 2.004615429871928711e+12
1.024407293707747435e+01 1.418681241939133499e+06 2.012656466229962158e+12
1.025767863100596067e+01 1.421075589576671366e+06 2.019455831290684082e+12
1.027128432493444699e+01 1.424478943320439197e+06 2.029140259963314941e+12
1.028489001886293330e+01 1.427326965143059380e+06 2.037262265424496338e+12
1.029849571279141962e+01 1.429630079259245191e+06 2.043842163522795654e+12
1.031210140671990594e+01 1.433284768391659018e+06 2.054305227303531738e+12
1.032570710064839226e+01 1.437818334025408141e+06 2.067321561659600098e+12
1.033931279457687857e+01 1.443032635274345987e+06 2.082343186466823730e+12
1.035291848850536489e+01 1.446922178206813056e+06 2.093583789786748535e+12
1.036652418243385121e+01 1.449726330287804827e+06 2.101706432729745361e+12
1.038012987636233753e+01 1.454297188864350552e+06 2.114980313538752441e+12
1.039373557029082384e+01 1.458996121062991675e+06 2.128669681276855957e+12
1.040734126421931016e+01 1.461294863168893149e+06 2.135382677123794189e+12
1.042094695814779648e+01 1.463792698161494220e+06 2.142689063190907227e+12
1.043455265207628280e+01 1.466512228353811428e+06 2.150658115911261475e+12
1.044815834600476911e+01 1.467930830631238874e+06 2.154820923517718994e+12
1.046176403993325543e+01 1.468992305927266832e+06 2.157938394873508789e+12
1.047536973386174175e+01 1.470091203984010033e+06 2.161168148031156250e+12
1.048897542779022807e+01 1.470649714276128914e+06 2.162810582100459717e+12
1.050258112171871439e+01 1.469700013186802156e+06 2.160018128761286377e+12
1.051618681564720070e+01 1.468934187306695385e+06 2.157767646638381592e+12
1.052979250957568702e+01 1.469541420209992211e+06 2.159551985712801025e+12
1.054339820350417334e+01 1.469767440794639522e+06 2.160216330020024170e+12
